Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2726606,MDG_0000000007,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2015,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,3.2 [3.1-3.3],3.210791831,3.126676506,3.29459503,,2025-04-15T12:59:44.083+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2730317,MDG_0000000007,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,38.8 [28.2-53.0],38.791504146,28.16619837,53.029848698,,2025-04-15T12:59:44.083+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2732226,MDG_0000000007,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_BTSX,2018,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,,,11.3 [10.0-12.7],11.332339827,10.047923207,12.698054059,,2025-04-15T12:59:44.083+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2735773,MDG_0000000007,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2023,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,32.6 [31.1-34.4],32.633430373,31.070964494,34.43174973,,2025-04-15T12:59:44.083+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2738981,MDG_0000000007,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2012,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,52.0 [49.6-54.6],51.996078483,49.615710478,54.573301607,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T12:59:44.083+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2741644,MDG_0000000007,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2016,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,,,33.1 [29.7-36.8],33.142851232,29.687929752,36.833876525,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T12:59:44.083+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2744770,MDG_0000000007,COUNTRY,RWA,YEAR,AFR,Africa,SEX,SEX_BTSX,2021,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,41.6 [34.0-50.4],41.580797818,34.021257738,50.403196958,,2025-04-15T12:59:44.083+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2755785,MDG_0000000007,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2011,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,,,19.4 [16.5-22.8],19.358723577,16.456073752,22.751299768,,2025-04-15T12:59:44.083+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2760225,MDG_0000000007,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_BTSX,2016,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,,,38.2 [32.7-44.4],38.215725872,32.693143975,44.409458802,,2025-04-15T12:59:44.083+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2767256,MDG_0000000007,COUNTRY,RWA,YEAR,AFR,Africa,SEX,SEX_FMLE,2010,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,58.7 [52.7-65.3],58.740676733,52.702503069,65.281662181,,2025-04-15T12:59:44.083+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2768441,MDG_0000000007,COUNTRY,MDG,YEAR,AFR,Africa,SEX,SEX_BTSX,2010,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,,,76.0 [67.8-84.7],76.037533219,67.811628116,84.685173565,,2025-04-15T12:59:44.083+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2769191,MDG_0000000007,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2020,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,64.6 [56.1-74.3],64.57577625,56.050550724,74.337102338,,2025-04-15T12:59:44.083+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2774190,MDG_0000000007,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2014,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,30.8 [27.6-34.3],30.811028039,27.569189458,34.263962116,,2025-04-15T12:59:44.083+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2783720,MDG_0000000007,COUNTRY,POL,YEAR,EUR,Europe,SEX,SEX_MLE,2011,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,6.2 [6.0-6.3],6.180737561,6.036466628,6.323960582,,2025-04-15T12:59:44.083+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2785849,MDG_0000000007,COUNTRY,KEN,YEAR,AFR,Africa,SEX,SEX_BTSX,2018,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,,,34.4 [29.4-40.3],34.402065556,29.429998679,40.296614873,,2025-04-15T12:59:44.083+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2785952,MDG_0000000007,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2019,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,,,27.9 [25.0-30.9],27.890561711,24.95795317,30.905529778,,2025-04-15T12:59:44.083+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2794680,MDG_0000000007,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2021,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,20.0 [13.2-30.4],19.952279776,13.215400446,30.431874445,,2025-04-15T12:59:44.083+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2796495,MDG_0000000007,COUNTRY,RWA,YEAR,AFR,Africa,SEX,SEX_FMLE,2021,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,37.7 [30.7-45.8],37.653245466,30.748410534,45.793237193,,2025-04-15T12:59:44.083+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2800470,MDG_0000000007,COUNTRY,MDG,YEAR,AFR,Africa,SEX,SEX_BTSX,2013,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,66.9 [60.2-73.9],66.862937918,60.211780904,73.884737357,,2025-04-15T12:59:44.083+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2804471,MDG_0000000007,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2022,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,,,59.9 [46.4-76.7],59.898483172,46.377833128,76.670432145,,2025-04-15T12:59:44.083+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2804879,MDG_0000000007,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_BTSX,2019,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,,,9.0 [6.8-11.8],8.968155424,6.772209221,11.784829013,,2025-04-15T12:59:44.083+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2806965,MDG_0000000007,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_MLE,2010,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,82.9 [76.4-89.9],82.921581833,76.405817829,89.891291956,,2025-04-15T12:59:44.083+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2814333,MDG_0000000007,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2015,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,,,16.8 [13.9-20.2],16.767823705,13.912972738,20.241142614,,2025-04-15T12:59:44.083+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2815288,MDG_0000000007,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_BTSX,2011,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,71.0 [65.2-77.4],71.043507969,65.188857454,77.41700708,,2025-04-15T12:59:44.083+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2816448,MDG_0000000007,COUNTRY,RWA,YEAR,AFR,Africa,SEX,SEX_BTSX,2010,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,,,60.6 [52.7-69.4],60.602563884,52.700109151,69.448861754,,2025-04-15T12:59:44.083+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2819358,MDG_0000000007,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2019,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,,,75.2 [61.3-90.7],75.23103479,61.256857,90.651542509,,2025-04-15T12:59:44.083+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2828172,MDG_0000000007,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_BTSX,2020,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,13.2 [9.2-19.0],13.240182232,9.249073436,18.96823126,,2025-04-15T12:59:44.083+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2829989,MDG_0000000007,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2020,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,,,38.0 [33.3-43.0],38.028361114,33.318320733,43.009404839,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T12:59:44.083+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2832244,MDG_0000000007,COUNTRY,KEN,YEAR,AFR,Africa,SEX,SEX_BTSX,2018,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,44.3 [40.2-49.0],44.262882952,40.218022548,48.971842414,,2025-04-15T12:59:44.083+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2835117,MDG_0000000007,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2018,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,2.4 [2.4-2.5],2.410192862,2.354278937,2.467671719,,2025-04-15T12:59:44.083+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2837662,MDG_0000000007,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_BTSX,2023,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,,,13.9 [11.3-17.0],13.85350563,11.284789241,17.028003402,,2025-04-15T12:59:44.083+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2847398,MDG_0000000007,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_FMLE,2011,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,64.2 [58.7-70.3],64.214557091,58.744511505,70.338053613,,2025-04-15T12:59:44.083+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2858483,MDG_0000000007,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2013,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,14.0 [11.9-15.5],14.045571191,11.895385559,15.521301134,,2025-04-15T12:59:44.083+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2861033,MDG_0000000007,COUNTRY,NGA,YEAR,AFR,Africa,SEX,SEX_BTSX,2014,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,,,166.9 [145.1-192.8],166.932820154,145.143267878,192.800206897,,2025-04-15T12:59:44.083+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2869504,MDG_0000000007,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2020,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,65.3 [53.0-79.1],65.257501584,53.010475083,79.081543535,,2025-04-15T12:59:44.083+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2870711,MDG_0000000007,COUNTRY,NGA,YEAR,AFR,Africa,SEX,SEX_BTSX,2017,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,,,133.3 [110.0-163.8],133.343465347,109.968982726,163.807258877,,2025-04-15T12:59:44.083+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2878468,MDG_0000000007,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2013,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,,,28.2 [24.9-31.6],28.204491749,24.904006029,31.637603546,,2025-04-15T12:59:44.083+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2879380,MDG_0000000007,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_MLE,2019,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,16.7 [15.5-17.9],16.653262844,15.511673466,17.859192579,,2025-04-15T12:59:44.083+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2880181,MDG_0000000007,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2010,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,,,58.4 [54.7-62.3],58.415451376,54.682142335,62.329213399,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T12:59:44.083+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2880931,MDG_0000000007,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,SEX_BTSX,2016,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,36.8 [34.5-39.2],36.836233714,34.50441667,39.219516636,,2025-04-15T12:59:44.083+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2897258,MDG_0000000007,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2018,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,24.5 [21.0-28.7],24.457363509,21.003711182,28.663695518,,2025-04-15T12:59:44.083+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2907910,MDG_0000000007,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2011,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,15.5 [14.4-16.5],15.454459249,14.435345502,16.510509535,,2025-04-15T12:59:44.083+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2908222,MDG_0000000007,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_BTSX,2019,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,,,43.3 [32.1-58.2],43.252176371,32.057406718,58.18913822,,2025-04-15T12:59:44.083+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2909638,MDG_0000000007,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,SEX_BTSX,2014,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,,,55.2 [46.8-64.7],55.24848573,46.843128324,64.65234406,,2025-04-15T12:59:44.083+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2910232,MDG_0000000007,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2021,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,7.0 [6.6-7.6],7.039625561,6.567320838,7.550758655,,2025-04-15T12:59:44.083+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2911312,MDG_0000000007,COUNTRY,KEN,YEAR,AFR,Africa,SEX,SEX_MLE,2023,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,44.0 [36.7-52.8],43.992465225,36.656019619,52.798006598,,2025-04-15T12:59:44.083+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2915918,MDG_0000000007,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_BTSX,2011,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,,,14.2 [11.6-17.3],14.197195243,11.627199522,17.273270956,,2025-04-15T12:59:44.083+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2917915,MDG_0000000007,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_BTSX,2021,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,,,5.6 [4.2-7.4],5.631283634,4.236619067,7.415501156,,2025-04-15T12:59:44.083+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2920527,MDG_0000000007,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2019,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,11.5 [10.2-13.2],11.497095782,10.196627778,13.2023346,,2025-04-15T12:59:44.083+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2920672,MDG_0000000007,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2011,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,3.0 [2.8-3.2],3.015194621,2.814297883,3.235057654,,2025-04-15T12:59:44.083+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2922910,MDG_0000000007,COUNTRY,NGA,YEAR,AFR,Africa,SEX,SEX_BTSX,2011,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,,,144.3 [130.1-160.2],144.283016207,130.051351897,160.24547716,,2025-04-15T12:59:44.083+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2923922,MDG_0000000007,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2018,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,21.9 [18.8-25.8],21.941584909,18.766522221,25.814512808,,2025-04-15T12:59:44.083+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2932547,MDG_0000000007,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2010,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,3.8 [3.7-3.9],3.789633577,3.694930327,3.881857548,,2025-04-15T12:59:44.083+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2937138,MDG_0000000007,COUNTRY,NGA,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,108.8 [83.0-144.8],108.769154383,82.975240215,144.826283019,,2025-04-15T12:59:44.083+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2940483,MDG_0000000007,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_BTSX,2010,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,,,9.8 [7.6-12.5],9.782346518,7.563726914,12.543335112,,2025-04-15T12:59:44.083+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2943895,MDG_0000000007,COUNTRY,NGA,YEAR,AFR,Africa,SEX,SEX_BTSX,2013,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,,,140.5 [124.2-159.3],140.481592915,124.202293138,159.264297147,,2025-04-15T12:59:44.083+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2944144,MDG_0000000007,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2011,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,25.8 [22.5-29.5],25.794438163,22.50599963,29.5252191,,2025-04-15T12:59:44.083+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2948236,MDG_0000000007,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_BTSX,2010,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,,,25.3 [21.3-29.8],25.338166599,21.276524602,29.849680132,,2025-04-15T12:59:44.083+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2950896,MDG_0000000007,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_BTSX,2010,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,,,69.6 [62.6-76.9],69.550930903,62.587647015,76.927569759,,2025-04-15T12:59:44.083+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2958615,MDG_0000000007,COUNTRY,RWA,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,42.5 [34.9-51.6],42.462394945,34.880595107,51.624932834,,2025-04-15T12:59:44.083+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2959411,MDG_0000000007,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2018,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,61.4 [51.8-71.7],61.356936008,51.810524048,71.718707672,,2025-04-15T12:59:44.083+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2960661,MDG_0000000007,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_BTSX,2021,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,,,15.1 [12.4-18.2],15.135732036,12.424665415,18.243059294,,2025-04-15T12:59:44.083+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2969590,MDG_0000000007,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2019,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,30.8 [26.0-36.9],30.818435544,26.006756056,36.931690591,,2025-04-15T12:59:44.083+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2970666,MDG_0000000007,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2021,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,7.4 [6.9-8.0],7.401561682,6.857996182,7.992436741,,2025-04-15T12:59:44.083+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2976479,MDG_0000000007,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2022,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,,,44.3 [37.6-51.5],44.274588102,37.631755189,51.499204087,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T12:59:44.083+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2982384,MDG_0000000007,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_BTSX,2015,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,,,13.1 [11.0-15.4],13.106946441,10.99442784,15.385094723,,2025-04-15T12:59:44.083+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2985237,MDG_0000000007,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2021,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,33.0 [31.6-34.3],32.980600126,31.604049078,34.320750997,,2025-04-15T12:59:44.083+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
